date,et0_mm_day,kc,water_m3_day
1953-04-09,9.823708815883105,0.8,903781.2110612456
1953-04-10,9.80735751791118,0.8,902276.8916478286
1953-04-11,9.793684584756043,0.8,901018.981797556
1953-04-12,9.782821391402523,0.8,900019.5680090322
1953-04-13,9.774899312835455,0.8,899290.7367808619
1953-04-14,9.77004972403967,0.8,898844.5746116496
1953-04-15,9.768404,0.8,898693.1680000001
1953-04-16,9.776033407703705,0.8,899395.0735087409
1953-04-17,9.798228048296297,0.8,901436.9804432594
1953-04-18,9.833947548000001,0.8,904723.1744160001
1953-04-19,9.882151533037039,0.8,909157.9410394076
1953-04-20,9.94179962962963,0.8,914645.5659259261
1953-04-21,10.011851464000001,0.8,921090.3346880001
1953-04-22,10.091266662370371,0.8,928396.5329380741
1953-04-23,10.179004850962963,0.8,936468.4462885926
1953-04-24,10.274025656,0.8,945210.3603519999
1953-04-25,10.375288703703704,0.8,954526.5607407409
1953-04-26,10.481753620296296,0.8,964321.3330672594
1953-04-27,10.592380032000001,0.8,974498.9629440001
1953-04-28,10.706127565037036,0.8,984963.7359834074
1953-04-29,10.82195584562963,0.8,995619.9377979259
1953-04-30,10.9388245,0.8,1006371.8540000003
1953-05-01,11.05569315437037,0.75,953553.5345644444
1953-05-02,11.171521434962964,0.75,963543.7237655557
1953-05-03,11.285268968,0.75,973354.4484900002
1953-05-04,11.395895379703703,0.75,982895.9764994445
1953-05-05,11.502360296296297,0.75,992078.5755555556
1953-05-06,11.603623344,0.75,1000812.5134200001
1953-05-07,11.698644149037037,0.75,1009008.0578544445
1953-05-08,11.786382337629629,0.75,1016575.4766205554
1953-05-09,11.865797535999999,0.75,1023425.0374799998
1953-05-10,11.93584937037037,0.75,1029467.0081944445
1953-05-11,11.995497466962963,0.75,1034611.6565255556
1953-05-12,12.043701452,0.75,1038769.250235
1953-05-13,12.079420951703705,0.75,1041850.0570844446
1953-05-14,12.101615592296298,0.75,1043764.3448355556
1953-05-15,12.109245,0.75,1044422.3812499999
1953-05-16,12.089257230691228,0.75,1042698.4361471182
1953-05-17,12.031004741301953,0.75,1037674.1589372933
1953-05-18,11.93705375963774,0.75,1029570.8867687552
1953-05-19,11.80997051350415,0.75,1018609.9567897329
1953-05-20,11.652321230706743,0.75,1005012.7061484564
1953-05-21,11.466672139051088,0.75,989000.4719931565
1953-05-22,11.255589466342748,0.75,970794.591472062
1953-05-23,11.02163944038728,0.75,950616.4017334029
1953-05-24,10.76738828899025,0.75,928687.2399254093
1953-05-25,10.495402239957224,0.75,905228.4431963108
1953-05-26,10.208247521093762,0.75,880461.3486943371
1953-05-27,9.908490360205427,0.75,854607.293567718
1953-05-28,9.598696985097783,0.75,827887.6149646839
1953-05-29,9.281433623576389,0.75,800523.6500334635
1953-05-30,8.959266503446814,0.75,772736.7359222878
1953-05-31,8.634761852514618,0.75,744748.2097793857
1953-06-01,8.310485898585364,0.75,716779.4087529877
1953-06-02,7.989004869464615,0.75,689051.669991323
1953-06-03,7.672884992957934,0.75,661786.3306426218
1953-06-04,7.364692496870885,0.75,635204.7278551138
1953-06-05,7.066993609009028,0.75,609528.1987770287
1953-06-06,6.782354557177929,0.75,584978.0805565964
1953-06-07,6.513341569183151,0.75,561775.7103420467
1953-06-08,6.2625208728302555,0.75,540142.4252816095
1953-06-09,6.032458695924807,0.75,520299.5625235146
1953-06-10,5.825721266272365,0.75,502468.45921599143
1953-06-11,5.644874811678497,0.75,486870.45250727027
1953-06-12,5.492485559948761,0.75,473726.87954558065
1953-06-13,5.371119738888725,0.75,463259.07747915253
1953-06-14,5.2833435763039525,0.75,455688.3834562159
1953-06-15,5.2317233,0.75,451236.13462499995
1953-06-16,5.199503842666371,0.75,448457.2064299745
1953-06-17,5.168223599085652,0.75,445759.28542113747
1953-06-18,5.13788899020304,0.75,443142.9254050122
1953-06-19,5.108506436963727,0.75,440608.68018812145
1953-06-20,5.080082360312909,0.75,438157.1035769884
1953-06-21,5.052623181195784,0.75,435788.7493781364
1953-06-22,5.026135320557546,0.75,433504.17139808834
1953-06-23,5.000625199343388,0.75,431303.92344336724
1953-06-24,4.976099238498509,0.75,429188.55932049645
1953-06-25,4.9525638589681025,0.75,427158.63283599884
1953-06-26,4.930025481697363,0.75,425214.6977963976
1953-06-27,4.908490527631487,0.75,423357.3080082158
1953-06-28,4.88796541771567,0.75,421587.0172779766
1953-06-29,4.868456572895107,0.75,419904.379412203
1953-06-30,4.849970414114993,0.75,418309.94821741816
1953-07-01,4.832513362320523,0.78,433476.448600151
1953-07-02,4.8160918384568925,0.78,432003.43790958327
1953-07-03,4.800712263469298,0.78,430623.890033196
1953-07-04,4.7863810583029345,0.78,429338.38092977327
