,et0_mm_day
2002-10-01,8.203946
2002-11-01,10.4810295
2002-12-01,11.175089
2003-01-01,10.63288
2003-02-01,13.090163
2003-03-01,14.356322
2003-04-01,12.870048
2003-05-01,12.951493
2003-06-01,9.364508
2003-07-01,6.576024
2003-08-01,5.8964863
2003-09-01,6.4559727
2003-10-01,7.9635305
2003-11-01,9.873584
2003-12-01,10.51072
2004-01-01,10.7856245
2004-02-01,12.28363
2004-03-01,13.3576765
2004-04-01,12.056448
2004-05-01,12.862168
2004-06-01,9.4080715
2004-07-01,8.086234
2004-08-01,6.260611
2004-09-01,7.17799
2004-10-01,7.8310223
2004-11-01,9.728782
2004-12-01,10.805554
2005-01-01,11.375502
2005-02-01,13.2192
2005-03-01,13.665735
2005-04-01,13.53541
2005-05-01,11.380337
2005-06-01,8.970804
2005-07-01,7.018499
2005-08-01,6.3076615
2005-09-01,6.0014205
2005-10-01,7.4837284
2005-11-01,10.886833
2005-12-01,10.6506195
2006-01-01,11.081778
2006-02-01,12.313284
2006-03-01,13.095275
2006-04-01,13.717663
2006-05-01,9.860367
2006-06-01,10.143034
2006-07-01,7.158421
2006-08-01,6.0013084
2006-09-01,6.459065
2006-10-01,7.193163
2006-11-01,10.309689
2006-12-01,10.867394
2007-01-01,10.849617
2007-02-01,11.717111
2007-03-01,13.311654
2007-04-01,13.038762
2007-05-01,12.341142
2007-06-01,8.502565
2007-07-01,5.635552
2007-08-01,5.7697444
2007-09-01,6.0087814
2007-10-01,7.2878895
2007-11-01,8.790612
2007-12-01,10.454387
2008-01-01,11.5168915
2008-02-01,12.810848
2008-03-01,12.709357
2008-04-01,10.861319
2008-05-01,11.380389
2008-06-01,9.788662
2008-07-01,7.051423
2008-08-01,6.1645656
2008-09-01,6.115429
2008-10-01,7.8080597
2008-11-01,9.681768
2008-12-01,9.682268
2009-01-01,10.696933
2009-02-01,11.967041
2009-03-01,13.917424
2009-04-01,12.964741
2009-05-01,13.0116415
2009-06-01,10.852501
2009-07-01,7.184878
2009-08-01,6.900668
2009-09-01,7.7115073
2009-10-01,8.583546
2009-11-01,10.507807
2009-12-01,10.837533
2010-01-01,10.0028515
2010-02-01,11.459648
2010-03-01,12.8109455
2010-04-01,13.271391
2010-05-01,11.623502
2010-06-01,9.7443905
2010-07-01,7.0584865
2010-08-01,6.25176
2010-09-01,6.6450834
2010-10-01,7.1967096
2010-11-01,8.461065
2010-12-01,10.521158
2011-01-01,11.143491
2011-02-01,11.988499
2011-03-01,13.452798
2011-04-01,13.535314
2011-05-01,11.147923
2011-06-01,10.35352
2011-07-01,8.87467
2011-08-01,5.8981776
2011-09-01,6.1016603
2011-10-01,7.3465595
2011-11-01,10.603406
2011-12-01,10.40984
2012-01-01,11.634029
2012-02-01,12.081355
2012-03-01,13.755836
2012-04-01,12.764751
2012-05-01,12.148052
2012-06-01,9.88315
2012-07-01,6.6135077
2012-08-01,5.874209
2012-09-01,6.619424
2012-10-01,7.827155
2012-11-01,9.343595
2012-12-01,10.800749
2013-01-01,10.986037
2013-02-01,12.071155
2013-03-01,12.876444
2013-04-01,13.145935
2013-05-01,12.608707
2013-06-01,9.774431
2013-07-01,8.07342
2013-08-01,5.508624
2013-09-01,6.6176653
2013-10-01,7.6054783
2013-11-01,9.345449
2013-12-01,10.064669
2014-01-01,10.393612
2014-02-01,11.865184
2014-03-01,12.119114
2014-04-01,11.192259
2014-05-01,9.904809
2014-06-01,9.746313
2014-07-01,7.4222684
2014-08-01,6.0745773
2014-09-01,6.5622106
2014-10-01,6.5935774
2014-11-01,10.183714
2014-12-01,11.008486
2015-01-01,12.15925
2015-02-01,12.791239
2015-03-01,12.793682
2015-04-01,14.754065
2015-05-01,12.534462
2015-06-01,10.005302
2015-07-01,9.608738
2015-08-01,7.5681806
2015-09-01,8.455023
2015-10-01,8.356437
2015-11-01,11.611637
2015-12-01,12.867003
2016-01-01,12.623414
2016-02-01,13.304531
2016-03-01,13.685234
2016-04-01,13.407778
2016-05-01,10.638542
2016-06-01,10.631397
