date,price_eur_kwh
2014-01-12,0.021897
2014-01-13,0.021900
2014-01-14,0.021902
2014-01-15,0.021903
2014-01-16,0.021904
2014-01-17,0.021904
2014-01-18,0.021903
2014-01-19,0.021902
2014-01-20,0.021900
2014-01-21,0.021897
2014-01-22,0.021894
2014-01-23,0.021889
2014-01-24,0.021884
2014-01-25,0.021879
2014-01-26,0.021872
2014-01-27,0.021865
2014-01-28,0.021858
2014-01-29,0.021849
2014-01-30,0.021840
2014-01-31,0.021830
2014-02-01,0.021820
2014-02-02,0.021809
2014-02-03,0.021797
2014-02-04,0.021785
2014-02-05,0.021771
2014-02-06,0.021758
2014-02-07,0.021743
2014-02-08,0.021728
2014-02-09,0.021713
2014-02-10,0.021696
2014-02-11,0.021679
2014-02-12,0.021662
2014-02-13,0.021644
2014-02-14,0.021625
2014-02-15,0.021606
2014-02-16,0.021586
2014-02-17,0.021565
2014-02-18,0.021544
2014-02-19,0.021522
2014-02-20,0.021500
2014-02-21,0.021477
2014-02-22,0.021454
2014-02-23,0.021430
2014-02-24,0.021405
2014-02-25,0.021380
2014-02-26,0.021355
2014-02-27,0.021328
2014-02-28,0.021302
2014-03-01,0.021275
2014-03-02,0.021247
2014-03-03,0.021219
2014-03-04,0.021190
2014-03-05,0.021161
2014-03-06,0.021132
2014-03-07,0.021102
2014-03-08,0.021071
2014-03-09,0.021040
2014-03-10,0.021009
2014-03-11,0.020977
2014-03-12,0.020945
2014-03-13,0.020912
2014-03-14,0.020879
2014-03-15,0.020846
2014-03-16,0.020812
2014-03-17,0.020778
2014-03-18,0.020743
2014-03-19,0.020708
2014-03-20,0.020673
2014-03-21,0.020637
2014-03-22,0.020601
2014-03-23,0.020565
2014-03-24,0.020528
2014-03-25,0.020491
2014-03-26,0.020454
2014-03-27,0.020416
2014-03-28,0.020379
2014-03-29,0.020340
2014-03-30,0.020302
2014-03-31,0.020263
2014-04-01,0.020225
2014-04-02,0.020186
2014-04-03,0.020146
2014-04-04,0.020107
2014-04-05,0.020067
2014-04-06,0.020027
2014-04-07,0.019987
2014-04-08,0.019947
2014-04-09,0.019906
2014-04-10,0.019866
2014-04-11,0.019825
2014-04-12,0.019784
2014-04-13,0.019743
2014-04-14,0.019702
2014-04-15,0.019661
2014-04-16,0.019620
2014-04-17,0.019579
2014-04-18,0.019537
2014-04-19,0.019496
2014-04-20,0.019455
2014-04-21,0.019413
2014-04-22,0.019372
2014-04-23,0.019330
2014-04-24,0.019289
2014-04-25,0.019247
2014-04-26,0.019206
2014-04-27,0.019165
2014-04-28,0.019124
2014-04-29,0.019083
2014-04-30,0.019041
2014-05-01,0.019001
2014-05-02,0.018960
2014-05-03,0.018919
2014-05-04,0.018878
2014-05-05,0.018838
2014-05-06,0.018798
2014-05-07,0.018758
2014-05-08,0.018718
2014-05-09,0.018678
2014-05-10,0.018639
2014-05-11,0.018600
2014-05-12,0.018561
2014-05-13,0.018522
2014-05-14,0.018484
2014-05-15,0.018446
2014-05-16,0.018408
2014-05-17,0.018370
2014-05-18,0.018333
2014-05-19,0.018296
2014-05-20,0.018260
2014-05-21,0.018223
2014-05-22,0.018188
2014-05-23,0.018152
2014-05-24,0.018117
2014-05-25,0.018083
2014-05-26,0.018049
2014-05-27,0.018015
2014-05-28,0.017982
2014-05-29,0.017949
2014-05-30,0.017916
2014-05-31,0.017884
2014-06-01,0.017853
2014-06-02,0.017822
2014-06-03,0.017792
2014-06-04,0.017762
2014-06-05,0.017733
2014-06-06,0.017704
2014-06-07,0.017676
2014-06-08,0.017648
2014-06-09,0.017621
2014-06-10,0.017594
2014-06-11,0.017568
2014-06-12,0.017543
2014-06-13,0.017518
2014-06-14,0.017494
2014-06-15,0.017471
2014-06-16,0.017448
2014-06-17,0.017426
2014-06-18,0.017404
2014-06-19,0.017383
2014-06-20,0.017363
2014-06-21,0.017343
2014-06-22,0.017324
2014-06-23,0.017306
2014-06-24,0.017289
2014-06-25,0.017272
2014-06-26,0.017255
2014-06-27,0.017240
2014-06-28,0.017225
2014-06-29,0.017211
2014-06-30,0.017198
2014-07-01,0.017185
2014-07-02,0.017173
2014-07-03,0.017162
2014-07-04,0.017151
2014-07-05,0.017141
2014-07-06,0.017132
2014-07-07,0.017124
2014-07-08,0.017116
2014-07-09,0.017109
2014-07-10,0.017103
2014-07-11,0.017098
2014-07-12,0.017093
2014-07-13,0.017089
2014-07-14,0.017086
2014-07-15,0.017083
2014-07-16,0.017081
2014-07-17,0.017080
2014-07-18,0.017080
2014-07-19,0.017080
2014-07-20,0.017081
2014-07-21,0.017083
2014-07-22,0.017085
2014-07-23,0.017089
2014-07-24,0.017092
2014-07-25,0.017097
2014-07-26,0.017102
2014-07-27,0.017108
2014-07-28,0.017115
2014-07-29,0.017122
2014-07-30,0.017130
2014-07-31,0.017139
2014-08-01,0.017149
2014-08-02,0.017159
2014-08-03,0.017170
2014-08-04,0.017181
2014-08-05,0.017193
2014-08-06,0.017206
2014-08-07,0.017219
2014-08-08,0.017233
2014-08-09,0.017248
2014-08-10,0.017263
2014-08-11,0.017279
2014-08-12,0.017296
2014-08-13,0.017313
2014-08-14,0.017331
2014-08-15,0.017350
2014-08-16,0.017369
2014-08-17,0.017388
2014-08-18,0.017409
2014-08-19,0.017429
2014-08-20,0.017451
2014-08-21,0.017473
2014-08-22,0.017495
2014-08-23,0.017519
2014-08-24,0.017542
2014-08-25,0.017567
2014-08-26,0.017591
2014-08-27,0.017617
2014-08-28,0.017642
2014-08-29,0.017669
2014-08-30,0.017696
2014-08-31,0.017723
2014-09-01,0.017751
2014-09-02,0.017779
2014-09-03,0.017808
2014-09-04,0.017837
2014-09-05,0.017867
2014-09-06,0.017897
2014-09-07,0.017928
2014-09-08,0.017959
2014-09-09,0.017991
2014-09-10,0.018023
2014-09-11,0.018055
2014-09-12,0.018088
2014-09-13,0.018121
2014-09-14,0.018155
2014-09-15,0.018189
2014-09-16,0.018224
2014-09-17,0.018258
2014-09-18,0.018293
2014-09-19,0.018329
2014-09-20,0.018365
2014-09-21,0.018401
2014-09-22,0.018437
2014-09-23,0.018474
2014-09-24,0.018511
2014-09-25,0.018549
2014-09-26,0.018586
2014-09-27,0.018624
2014-09-28,0.018663
2014-09-29,0.018701
2014-09-30,0.018740
2014-10-01,0.018779
2014-10-02,0.018818
2014-10-03,0.018857
2014-10-04,0.018897
2014-10-05,0.018937
2014-10-06,0.018977
2014-10-07,0.019017
2014-10-08,0.019057
2014-10-09,0.019098
2014-10-10,0.019139
2014-10-11,0.019179
2014-10-12,0.019220
2014-10-13,0.019261
2014-10-14,0.019302
2014-10-15,0.019343
2014-10-16,0.019385
2014-10-17,0.019426
2014-10-18,0.019467
2014-10-19,0.019509
2014-10-20,0.019550
2014-10-21,0.019592
2014-10-22,0.019633
2014-10-23,0.019674
2014-10-24,0.019716
2014-10-25,0.019757
2014-10-26,0.019798
2014-10-27,0.019840
2014-10-28,0.019881
2014-10-29,0.019922
2014-10-30,0.019963
2014-10-31,0.020004
2014-11-01,0.020045
2014-11-02,0.020085
2014-11-03,0.020126
2014-11-04,0.020166
2014-11-05,0.020206
2014-11-06,0.020246
2014-11-07,0.020286
2014-11-08,0.020325
2014-11-09,0.020365
2014-11-10,0.020404
2014-11-11,0.020443
2014-11-12,0.020481
2014-11-13,0.020519
2014-11-14,0.020557
2014-11-15,0.020595
2014-11-16,0.020632
2014-11-17,0.020669
2014-11-18,0.020706
2014-11-19,0.020742
2014-11-20,0.020778
2014-11-21,0.020814
2014-11-22,0.020849
2014-11-23,0.020884
2014-11-24,0.020918
2014-11-25,0.020952
2014-11-26,0.020986
2014-11-27,0.021019
2014-11-28,0.021051
2014-11-29,0.021084
2014-11-30,0.021115
2014-12-01,0.021146
2014-12-02,0.021177
2014-12-03,0.021207
2014-12-04,0.021237
2014-12-05,0.021266
2014-12-06,0.021294
2014-12-07,0.021322
2014-12-08,0.021350
2014-12-09,0.021376
2014-12-10,0.021403
2014-12-11,0.021428
2014-12-12,0.021453
2014-12-13,0.021478
2014-12-14,0.021502
2014-12-15,0.021525
2014-12-16,0.021547
2014-12-17,0.021569
2014-12-18,0.021590
2014-12-19,0.021611
2014-12-20,0.021631
2014-12-21,0.021650
2014-12-22,0.021669
2014-12-23,0.021687
2014-12-24,0.021704
2014-12-25,0.021720
2014-12-26,0.021736
2014-12-27,0.021751
2014-12-28,0.021766
2014-12-29,0.021780
2014-12-30,0.021793
2014-12-31,0.021805
2015-01-01,0.021817
2015-01-02,0.021827
2015-01-03,0.021838
2015-01-04,0.021847
2015-01-05,0.021856
2015-01-06,0.021864
2015-01-07,0.021871
2015-01-08,0.021878
2015-01-09,0.021884
2015-01-10,0.021889
2015-01-11,0.021893
2015-01-12,0.021897
2015-01-13,0.021900
2015-01-14,0.021902
2015-01-15,0.021903
2015-01-16,0.021904
2015-01-17,0.021904
2015-01-18,0.021903
2015-01-19,0.021902
2015-01-20,0.021900
2015-01-21,0.021897
2015-01-22,0.021894
2015-01-23,0.021889
2015-01-24,0.021884
2015-01-25,0.021879
2015-01-26,0.021872
2015-01-27,0.021865
2015-01-28,0.021858
2015-01-29,0.021849
2015-01-30,0.021840
2015-01-31,0.021830
2015-02-01,0.021820
2015-02-02,0.021809
2015-02-03,0.021797
2015-02-04,0.021785
2015-02-05,0.021771
2015-02-06,0.021758
2015-02-07,0.021743
2015-02-08,0.021728
2015-02-09,0.021713
2015-02-10,0.021696
2015-02-11,0.021679
2015-02-12,0.021662
2015-02-13,0.021644
2015-02-14,0.021625
2015-02-15,0.021606
2015-02-16,0.021586
2015-02-17,0.021565
2015-02-18,0.021544
2015-02-19,0.021522
2015-02-20,0.021500
2015-02-21,0.021477
2015-02-22,0.021454
2015-02-23,0.021430
2015-02-24,0.021405
2015-02-25,0.021380
2015-02-26,0.021355
2015-02-27,0.021328
2015-02-28,0.021302
2015-03-01,0.021275
2015-03-02,0.021247
2015-03-03,0.021219
2015-03-04,0.021190
2015-03-05,0.021161
2015-03-06,0.021132
2015-03-07,0.021102
2015-03-08,0.021071
2015-03-09,0.021040
2015-03-10,0.021009
2015-03-11,0.020977
2015-03-12,0.020945
2015-03-13,0.020912
2015-03-14,0.020879
2015-03-15,0.020846
2015-03-16,0.020812
2015-03-17,0.020778
2015-03-18,0.020743
2015-03-19,0.020708
2015-03-20,0.020673
2015-03-21,0.020637
2015-03-22,0.020601
2015-03-23,0.020565
2015-03-24,0.020528
2015-03-25,0.020491
2015-03-26,0.020454
2015-03-27,0.020416
2015-03-28,0.020379
2015-03-29,0.020340
2015-03-30,0.020302
2015-03-31,0.020263
2015-04-01,0.020225
2015-04-02,0.020186
2015-04-03,0.020146
2015-04-04,0.020107
2015-04-05,0.020067
2015-04-06,0.020027
2015-04-07,0.019987
2015-04-08,0.019947
2015-04-09,0.019906
2015-04-10,0.019866
2015-04-11,0.019825
2015-04-12,0.019784
2015-04-13,0.019743
2015-04-14,0.019702
2015-04-15,0.019661
2015-04-16,0.019620
2015-04-17,0.019579
2015-04-18,0.019537
2015-04-19,0.019496
2015-04-20,0.019455
2015-04-21,0.019413
2015-04-22,0.019372
2015-04-23,0.019330
2015-04-24,0.019289
2015-04-25,0.019247
2015-04-26,0.019206
2015-04-27,0.019165
2015-04-28,0.019124
2015-04-29,0.019083
2015-04-30,0.019041
2015-05-01,0.019001
2015-05-02,0.018960
2015-05-03,0.018919
2015-05-04,0.018878
2015-05-05,0.018838
2015-05-06,0.018798
2015-05-07,0.018758
2015-05-08,0.018718
2015-05-09,0.018678
2015-05-10,0.018639
2015-05-11,0.018600
2015-05-12,0.018561
2015-05-13,0.018522
2015-05-14,0.018484
2015-05-15,0.018446
2015-05-16,0.018408
2015-05-17,0.018370
2015-05-18,0.018333
2015-05-19,0.018296
2015-05-20,0.018260
2015-05-21,0.018223
2015-05-22,0.018188
2015-05-23,0.018152
2015-05-24,0.018117
2015-05-25,0.018083
2015-05-26,0.018049
2015-05-27,0.018015
2015-05-28,0.017982
2015-05-29,0.017949
2015-05-30,0.017916
2015-05-31,0.017884
2015-06-01,0.017853
2015-06-02,0.017822
2015-06-03,0.017792
2015-06-04,0.017762
2015-06-05,0.017733
2015-06-06,0.017704
2015-06-07,0.017676
2015-06-08,0.017648
2015-06-09,0.017621
2015-06-10,0.017594
2015-06-11,0.017568
2015-06-12,0.017543
2015-06-13,0.017518
2015-06-14,0.017494
2015-06-15,0.017471
2015-06-16,0.017448
2015-06-17,0.017426
2015-06-18,0.017404
2015-06-19,0.017383
2015-06-20,0.017363
2015-06-21,0.017343
2015-06-22,0.017324
2015-06-23,0.017306
2015-06-24,0.017289
2015-06-25,0.017272
2015-06-26,0.017255
2015-06-27,0.017240
2015-06-28,0.017225
2015-06-29,0.017211
2015-06-30,0.017198
2015-07-01,0.017185
2015-07-02,0.017173
2015-07-03,0.017162
2015-07-04,0.017151
2015-07-05,0.017141
2015-07-06,0.017132
2015-07-07,0.017124
2015-07-08,0.017116
2015-07-09,0.017109
2015-07-10,0.017103
2015-07-11,0.017098
2015-07-12,0.017093
2015-07-13,0.017089
2015-07-14,0.017086
2015-07-15,0.017083
2015-07-16,0.017081
2015-07-17,0.017080
2015-07-18,0.017080
2015-07-19,0.017080
2015-07-20,0.017081
2015-07-21,0.017083
2015-07-22,0.017085
2015-07-23,0.017089
2015-07-24,0.017092
2015-07-25,0.017097
2015-07-26,0.017102
2015-07-27,0.017108
2015-07-28,0.017115
2015-07-29,0.017122
2015-07-30,0.017130
2015-07-31,0.017139
2015-08-01,0.017149
2015-08-02,0.017159
2015-08-03,0.017170
2015-08-04,0.017181
2015-08-05,0.017193
2015-08-06,0.017206
2015-08-07,0.017219
2015-08-08,0.017233
2015-08-09,0.017248
2015-08-10,0.017263
2015-08-11,0.017279
2015-08-12,0.017296
2015-08-13,0.017313
2015-08-14,0.017331
2015-08-15,0.017350
2015-08-16,0.017369
2015-08-17,0.017388
2015-08-18,0.017409
2015-08-19,0.017429
2015-08-20,0.017451
2015-08-21,0.017473
2015-08-22,0.017495
2015-08-23,0.017519
2015-08-24,0.017542
2015-08-25,0.017567
2015-08-26,0.017591
2015-08-27,0.017617
2015-08-28,0.017642
2015-08-29,0.017669
2015-08-30,0.017696
2015-08-31,0.017723
2015-09-01,0.017751
2015-09-02,0.017779
2015-09-03,0.017808
2015-09-04,0.017837
2015-09-05,0.017867
2015-09-06,0.017897
2015-09-07,0.017928
2015-09-08,0.017959
2015-09-09,0.017991
2015-09-10,0.018023
2015-09-11,0.018055
2015-09-12,0.018088
2015-09-13,0.018121
2015-09-14,0.018155
2015-09-15,0.018189
2015-09-16,0.018224
2015-09-17,0.018258
2015-09-18,0.018293
2015-09-19,0.018329
2015-09-20,0.018365
2015-09-21,0.018401
2015-09-22,0.018437
2015-09-23,0.018474
2015-09-24,0.018511
2015-09-25,0.018549
2015-09-26,0.018586
2015-09-27,0.018624
2015-09-28,0.018663
2015-09-29,0.018701
2015-09-30,0.018740
2015-10-01,0.018779
2015-10-02,0.018818
2015-10-03,0.018857
2015-10-04,0.018897
2015-10-05,0.018937
2015-10-06,0.018977
2015-10-07,0.019017
2015-10-08,0.019057
2015-10-09,0.019098
2015-10-10,0.019139
2015-10-11,0.019179
2015-10-12,0.019220
2015-10-13,0.019261
2015-10-14,0.019302
2015-10-15,0.019343
2015-10-16,0.019385
2015-10-17,0.019426
2015-10-18,0.019467
2015-10-19,0.019509
2015-10-20,0.019550
2015-10-21,0.019592
2015-10-22,0.019633
2015-10-23,0.019674
2015-10-24,0.019716
2015-10-25,0.019757
2015-10-26,0.019798
2015-10-27,0.019840
2015-10-28,0.019881
2015-10-29,0.019922
2015-10-30,0.019963
2015-10-31,0.020004
2015-11-01,0.020045
2015-11-02,0.020085
2015-11-03,0.020126
2015-11-04,0.020166
2015-11-05,0.020206
2015-11-06,0.020246
2015-11-07,0.020286
2015-11-08,0.020325
2015-11-09,0.020365
2015-11-10,0.020404
2015-11-11,0.020443
2015-11-12,0.020481
2015-11-13,0.020519
2015-11-14,0.020557
2015-11-15,0.020595
2015-11-16,0.020632
2015-11-17,0.020669
2015-11-18,0.020706
2015-11-19,0.020742
2015-11-20,0.020778
2015-11-21,0.020814
2015-11-22,0.020849
2015-11-23,0.020884
2015-11-24,0.020918
2015-11-25,0.020952
2015-11-26,0.020986
2015-11-27,0.021019
2015-11-28,0.021051
2015-11-29,0.021084
2015-11-30,0.021115
2015-12-01,0.021146
2015-12-02,0.021177
2015-12-03,0.021207
2015-12-04,0.021237
2015-12-05,0.021266
2015-12-06,0.021294
2015-12-07,0.021322
2015-12-08,0.021350
2015-12-09,0.021376
2015-12-10,0.021403
2015-12-11,0.021428
2015-12-12,0.021453
2015-12-13,0.021478
2015-12-14,0.021502
2015-12-15,0.021525
2015-12-16,0.021547
2015-12-17,0.021569
2015-12-18,0.021590
2015-12-19,0.021611
2015-12-20,0.021631
2015-12-21,0.021650
2015-12-22,0.021669
2015-12-23,0.021687
2015-12-24,0.021704
2015-12-25,0.021720
2015-12-26,0.021736
2015-12-27,0.021751
2015-12-28,0.021766
2015-12-29,0.021780
2015-12-30,0.021793
2015-12-31,0.021805
2016-01-01,0.021817
2016-01-02,0.021827
2016-01-03,0.021838
2016-01-04,0.021847
2016-01-05,0.021856
2016-01-06,0.021864
2016-01-07,0.021871
2016-01-08,0.021878
2016-01-09,0.021884
2016-01-10,0.021889
2016-01-11,0.021893
2016-01-12,0.021897
2016-01-13,0.021900
2016-01-14,0.021902
2016-01-15,0.021903
2016-01-16,0.021904
2016-01-17,0.021904
2016-01-18,0.021903
2016-01-19,0.021902
2016-01-20,0.021900
2016-01-21,0.021897
2016-01-22,0.021894
2016-01-23,0.021889
2016-01-24,0.021884
2016-01-25,0.021879
2016-01-26,0.021872
2016-01-27,0.021865
2016-01-28,0.021858
2016-01-29,0.021849
2016-01-30,0.021840
2016-01-31,0.021830
2016-02-01,0.021820
2016-02-02,0.021809
2016-02-03,0.021797
2016-02-04,0.021785
2016-02-05,0.021771
2016-02-06,0.021758
2016-02-07,0.021743
2016-02-08,0.021728
2016-02-09,0.021713
2016-02-10,0.021696
2016-02-11,0.021679
2016-02-12,0.021662
2016-02-13,0.021644
2016-02-14,0.021625
2016-02-15,0.021606
2016-02-16,0.021586
2016-02-17,0.021565
2016-02-18,0.021544
2016-02-19,0.021522
2016-02-20,0.021500
2016-02-21,0.021477
2016-02-22,0.021454
2016-02-23,0.021430
2016-02-24,0.021405
2016-02-25,0.021380
2016-02-26,0.021355
2016-02-27,0.021328
2016-02-28,0.021302
2016-02-29,0.021275
2016-03-01,0.021247
2016-03-02,0.021219
2016-03-03,0.021190
2016-03-04,0.021161
2016-03-05,0.021132
2016-03-06,0.021102
2016-03-07,0.021071
2016-03-08,0.021040
2016-03-09,0.021009
2016-03-10,0.020977
2016-03-11,0.020945
2016-03-12,0.020912
2016-03-13,0.020879
2016-03-14,0.020846
2016-03-15,0.020812
2016-03-16,0.020778
2016-03-17,0.020743
2016-03-18,0.020708
2016-03-19,0.020673
2016-03-20,0.020637
2016-03-21,0.020601
2016-03-22,0.020565
2016-03-23,0.020528
2016-03-24,0.020491
2016-03-25,0.020454
2016-03-26,0.020416
2016-03-27,0.020379
2016-03-28,0.020340
2016-03-29,0.020302
2016-03-30,0.020263
2016-03-31,0.020225
2016-04-01,0.020186
2016-04-02,0.020146
2016-04-03,0.020107
2016-04-04,0.020067
2016-04-05,0.020027
2016-04-06,0.019987
2016-04-07,0.019947
2016-04-08,0.019906
2016-04-09,0.019866
2016-04-10,0.019825
2016-04-11,0.019784
2016-04-12,0.019743
2016-04-13,0.019702
2016-04-14,0.019661
2016-04-15,0.019620
2016-04-16,0.019579
2016-04-17,0.019537
2016-04-18,0.019496
2016-04-19,0.019455
2016-04-20,0.019413
2016-04-21,0.019372
2016-04-22,0.019330
2016-04-23,0.019289
2016-04-24,0.019247
2016-04-25,0.019206
2016-04-26,0.019165
2016-04-27,0.019124
2016-04-28,0.019083
2016-04-29,0.019041
2016-04-30,0.019001
2016-05-01,0.018960
2016-05-02,0.018919
2016-05-03,0.018878
2016-05-04,0.018838
2016-05-05,0.018798
2016-05-06,0.018758
2016-05-07,0.018718
2016-05-08,0.018678
2016-05-09,0.018639
2016-05-10,0.018600
2016-05-11,0.018561
2016-05-12,0.018522
2016-05-13,0.018484
2016-05-14,0.018446
2016-05-15,0.018408
2016-05-16,0.018370
2016-05-17,0.018333
2016-05-18,0.018296
2016-05-19,0.018260
2016-05-20,0.018223
2016-05-21,0.018188
2016-05-22,0.018152
2016-05-23,0.018117
2016-05-24,0.018083
2016-05-25,0.018049
2016-05-26,0.018015
2016-05-27,0.017982
2016-05-28,0.017949
2016-05-29,0.017916
2016-05-30,0.017884
2016-05-31,0.017853
2016-06-01,0.017822
2016-06-02,0.017792
2016-06-03,0.017762
2016-06-04,0.017733
2016-06-05,0.017704
2016-06-06,0.017676
2016-06-07,0.017648
2016-06-08,0.017621
2016-06-09,0.017594
2016-06-10,0.017568
2016-06-11,0.017543
2016-06-12,0.017518
2016-06-13,0.017494
2016-06-14,0.017471
2016-06-15,0.017448
2016-06-16,0.017426
2016-06-17,0.017404
2016-06-18,0.017383
2016-06-19,0.017363
2016-06-20,0.017343
2016-06-21,0.017324
2016-06-22,0.017306
2016-06-23,0.017289
2016-06-24,0.017272
2016-06-25,0.017255
2016-06-26,0.017240
2016-06-27,0.017225
2016-06-28,0.017211
2016-06-29,0.017198
2016-06-30,0.017185
2016-07-01,0.017173
2016-07-02,0.017162
2016-07-03,0.017151
2016-07-04,0.017141
2016-07-05,0.017132
2016-07-06,0.017124
2016-07-07,0.017116
2016-07-08,0.017109
2016-07-09,0.017103
2016-07-10,0.017098
2016-07-11,0.017093
2016-07-12,0.017089
2016-07-13,0.017086
2016-07-14,0.017083
2016-07-15,0.017081
2016-07-16,0.017080
2016-07-17,0.017080
2016-07-18,0.017080
2016-07-19,0.017081
2016-07-20,0.017083
2016-07-21,0.017085
2016-07-22,0.017089
2016-07-23,0.017092
2016-07-24,0.017097
2016-07-25,0.017102
2016-07-26,0.017108
2016-07-27,0.017115
2016-07-28,0.017122
2016-07-29,0.017130
2016-07-30,0.017139
2016-07-31,0.017149
2016-08-01,0.017159
2016-08-02,0.017170
2016-08-03,0.017181
2016-08-04,0.017193
2016-08-05,0.017206
2016-08-06,0.017219
2016-08-07,0.017233
2016-08-08,0.017248
2016-08-09,0.017263
2016-08-10,0.017279
2016-08-11,0.017296
2016-08-12,0.017313
2016-08-13,0.017331
2016-08-14,0.017350
2016-08-15,0.017369
2016-08-16,0.017388
2016-08-17,0.017409
2016-08-18,0.017429
2016-08-19,0.017451
2016-08-20,0.017473
2016-08-21,0.017495
2016-08-22,0.017519
2016-08-23,0.017542
2016-08-24,0.017567
2016-08-25,0.017591
2016-08-26,0.017617
2016-08-27,0.017642
2016-08-28,0.017669
2016-08-29,0.017696
2016-08-30,0.017723
2016-08-31,0.017751
2016-09-01,0.017779
2016-09-02,0.017808
2016-09-03,0.017837
2016-09-04,0.017867
2016-09-05,0.017897
2016-09-06,0.017928
2016-09-07,0.017959
2016-09-08,0.017991
2016-09-09,0.018023
2016-09-10,0.018055
2016-09-11,0.018088
2016-09-12,0.018121
2016-09-13,0.018155
2016-09-14,0.018189
2016-09-15,0.018224
2016-09-16,0.018258
2016-09-17,0.018293
2016-09-18,0.018329
2016-09-19,0.018365
2016-09-20,0.018401
2016-09-21,0.018437
2016-09-22,0.018474
2016-09-23,0.018511
2016-09-24,0.018549
2016-09-25,0.018586
2016-09-26,0.018624
2016-09-27,0.018663
2016-09-28,0.018701
2016-09-29,0.018740
2016-09-30,0.018779
2016-10-01,0.018818
2016-10-02,0.018857
2016-10-03,0.018897
2016-10-04,0.018937
2016-10-05,0.018977
2016-10-06,0.019017
2016-10-07,0.019057
2016-10-08,0.019098
2016-10-09,0.019139
2016-10-10,0.019179
2016-10-11,0.019220
2016-10-12,0.019261
2016-10-13,0.019302
2016-10-14,0.019343
2016-10-15,0.019385
2016-10-16,0.019426
2016-10-17,0.019467
2016-10-18,0.019509
2016-10-19,0.019550
2016-10-20,0.019592
2016-10-21,0.019633
2016-10-22,0.019674
2016-10-23,0.019716
2016-10-24,0.019757
2016-10-25,0.019798
2016-10-26,0.019840
2016-10-27,0.019881
2016-10-28,0.019922
2016-10-29,0.019963
2016-10-30,0.020004
2016-10-31,0.020045
2016-11-01,0.020085
2016-11-02,0.020126
2016-11-03,0.020166
2016-11-04,0.020206
2016-11-05,0.020246
2016-11-06,0.020286
2016-11-07,0.020325
2016-11-08,0.020365
2016-11-09,0.020404
2016-11-10,0.020443
2016-11-11,0.020481
2016-11-12,0.020519
2016-11-13,0.020557
2016-11-14,0.020595
2016-11-15,0.020632
2016-11-16,0.020669
2016-11-17,0.020706
2016-11-18,0.020742
2016-11-19,0.020778
2016-11-20,0.020814
2016-11-21,0.020849
2016-11-22,0.020884
2016-11-23,0.020918
2016-11-24,0.020952
2016-11-25,0.020986
2016-11-26,0.021019
2016-11-27,0.021051
2016-11-28,0.021084
2016-11-29,0.021115
2016-11-30,0.021146
2016-12-01,0.021177
2016-12-02,0.021207
2016-12-03,0.021237
2016-12-04,0.021266
2016-12-05,0.021294
2016-12-06,0.021322
2016-12-07,0.021350
2016-12-08,0.021376
2016-12-09,0.021403
2016-12-10,0.021428
2016-12-11,0.021453
2016-12-12,0.021478
2016-12-13,0.021502
2016-12-14,0.021525
2016-12-15,0.021547
2016-12-16,0.021569
2016-12-17,0.021590
2016-12-18,0.021611
2016-12-19,0.021631
2016-12-20,0.021650
2016-12-21,0.021669
2016-12-22,0.021687
2016-12-23,0.021704
2016-12-24,0.021720
2016-12-25,0.021736
2016-12-26,0.021751
2016-12-27,0.021766
2016-12-28,0.021780
2016-12-29,0.021793
2016-12-30,0.021805
2016-12-31,0.021817
2017-01-01,0.021817
2017-01-02,0.021827
2017-01-03,0.021838
2017-01-04,0.021847
2017-01-05,0.021856
2017-01-06,0.021864
2017-01-07,0.021871
2017-01-08,0.021878
2017-01-09,0.021884
2017-01-10,0.021889
2017-01-11,0.021893
2017-01-12,0.021897
2017-01-13,0.021900
2017-01-14,0.021902
2017-01-15,0.021903
2017-01-16,0.021904
2017-01-17,0.021904
2017-01-18,0.021903
2017-01-19,0.021902
2017-01-20,0.021900
2017-01-21,0.021897
2017-01-22,0.021894
2017-01-23,0.021889
2017-01-24,0.021884
2017-01-25,0.021879
2017-01-26,0.021872
2017-01-27,0.021865
2017-01-28,0.021858
2017-01-29,0.021849
2017-01-30,0.021840
2017-01-31,0.021830
2017-02-01,0.021820
2017-02-02,0.021809
2017-02-03,0.021797
2017-02-04,0.021785
2017-02-05,0.021771
2017-02-06,0.021758
2017-02-07,0.021743
2017-02-08,0.021728
2017-02-09,0.021713
2017-02-10,0.021696
2017-02-11,0.021679
2017-02-12,0.021662
2017-02-13,0.021644
2017-02-14,0.021625
2017-02-15,0.021606
2017-02-16,0.021586
2017-02-17,0.021565
2017-02-18,0.021544
2017-02-19,0.021522
2017-02-20,0.021500
2017-02-21,0.021477
2017-02-22,0.021454
2017-02-23,0.021430
2017-02-24,0.021405
2017-02-25,0.021380
2017-02-26,0.021355
2017-02-27,0.021328
2017-02-28,0.021302
2017-03-01,0.021275
2017-03-02,0.021247
2017-03-03,0.021219
2017-03-04,0.021190
2017-03-05,0.021161
2017-03-06,0.021132
2017-03-07,0.021102
2017-03-08,0.021071
2017-03-09,0.021040
2017-03-10,0.021009
2017-03-11,0.020977
2017-03-12,0.020945
2017-03-13,0.020912
2017-03-14,0.020879
2017-03-15,0.020846
2017-03-16,0.020812
2017-03-17,0.020778
2017-03-18,0.020743
2017-03-19,0.020708
2017-03-20,0.020673
2017-03-21,0.020637
