# Cairo	Aswand	Merowe	Karthoum	Singa	Kashm	Tsengh	Ozentari	Tana	Roseires	GERD	SouthWest	Victoria
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1430.66496
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1929.54205
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2069.81393
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1802.08325
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1347.03353
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	899.93795
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	519.02854
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	865.47420
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	665.52908
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	434.58319
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	47.84168
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	173.38303
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3411.69193
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2140.74026	5203.83708
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	4629.44776
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	4865.17719
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	5293.95092
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	4727.11390
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	4316.93607
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3993.75508
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3946.65692
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3392.16718
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2929.14663
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	11.66470	0.00000	0.00000	0.00000	0.00000	2517.13592
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	21.99368	0.00000	0.00000	0.00000	0.00000	1990.18101
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	44.58664	6.60448	0.00000	0.00000	0.00000	1511.11002
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	54.17033	0.00000	0.00000	5.73834	0.00000	1323.35681
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	67.81172	0.00000	0.00000	60.84586	0.00000	1807.24370
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	71.91784	21.46446	0.00000	30.39918	0.00000	1854.03150
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	223.42391	46.11769	0.00000	656.33639	0.00000	2409.20941
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	367.41515	87.98487	0.00000	1294.99956	323.61357	3222.23969
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	754.99384	72.66101	0.00000	1836.99635	0.00000	3149.75002
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	746.84818	47.96231	0.00000	2224.15436	0.00000	3451.88621
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1040.71918	23.07253	0.00000	2674.67515	0.00000	6082.02312
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1291.25484	19.45301	0.00000	2586.94307	0.00000	6331.81322
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1203.56949	19.64086	0.00000	2432.49550	0.00000	7196.62295
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1137.59129	2.53544	0.00000	2080.37743	0.00000	7138.92000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1049.36463	0.00000	0.00000	1726.74112	0.00000	6820.66389
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	965.41950	0.00000	0.00000	1388.91819	0.00000	7652.91259
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	896.76980	0.00000	0.00000	1073.54144	0.00000	7376.23713
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	829.60584	0.00000	0.00000	777.44967	0.00000	7175.56505
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	754.96609	0.00000	0.00000	484.54832	0.00000	6664.83318
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	683.78705	0.00000	0.00000	195.57049	0.00000	6070.53295
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	615.41920	0.00000	0.00000	0.00000	0.00000	5508.37955
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	550.29983	0.00000	0.00000	0.00000	0.00000	4922.08756
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	485.43800	0.00000	0.00000	0.00000	0.00000	4343.73227
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	423.66669	0.00000	0.00000	0.00000	0.00000	3744.50797
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	365.73747	0.00000	0.00000	0.00000	0.00000	3157.49273
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	310.69150	0.00000	0.00000	0.00000	0.00000	3086.70272
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	262.24349	0.00000	0.00000	0.00000	0.00000	3591.69317
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	229.65585	0.00000	0.00000	0.00000	0.00000	4172.06295
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	200.30850	0.00000	0.00000	0.00000	0.00000	4566.27839
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	197.15838	0.00000	0.00000	0.00000	0.00000	4955.02143
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	155.18333	0.00000	0.00000	0.00000	0.00000	5002.45846
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	113.77241	0.00000	0.00000	0.00000	0.00000	5315.98566
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	100.56626	0.00000	0.00000	0.00000	0.00000	5631.29259
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	85.70381	0.00000	0.00000	0.00000	0.00000	5382.62225
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	83.25368	0.00000	0.00000	0.00000	0.00000	5363.10011
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	113.20956	0.00000	0.00000	0.00000	0.00000	5295.93486
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	162.49574	0.00000	0.00000	0.00000	0.00000	4738.04856
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	211.31003	0.00000	0.00000	52.54588	0.00000	4404.12272
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	251.70807	0.00000	0.00000	25.81584	0.00000	4373.70913
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	289.88865	0.00000	0.00000	418.01586	0.00000	4023.74999
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	283.70735	0.00000	0.00000	1457.41086	0.00000	3708.69421
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	275.74191	0.00000	0.00000	1154.31977	0.00000	3242.76259
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	283.13716	0.00000	0.00000	848.58438	0.00000	2737.83138
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	324.38266	0.00000	0.00000	725.23227	0.00000	2270.96910
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	800.39238	0.00000	4.20479	1369.33442	0.00000	1822.25643
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	802.30740	0.00000	0.00000	1700.92205	0.00000	1378.53347
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	851.51141	0.00000	0.00000	1838.66506	0.00000	926.95050
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	969.79756	1.34045	0.00000	2100.47137	0.00000	489.92953
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	60.21592	1558.23947	0.00000	0.00000	3079.33218	2951.42703	543.04513
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1451.38423	0.00000	0.00000	2698.98720	3369.17474	2656.52955
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1347.33382	0.00000	0.00000	2316.65484	1040.01062	3522.59360
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1247.69718	0.00000	0.00000	1958.48445	0.00000	3617.62535
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1154.88388	0.00000	0.00000	1744.14907	3560.91232	4151.85247
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1073.68795	0.00000	0.00000	1920.24599	4888.35433	5498.45435
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1240.23309	48.98082	0.00000	2871.72230	7040.04058	6092.07405
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	65.28981	1526.43711	105.94881	0.00000	3242.99663	5783.52182	5964.44851
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1600.55819	108.39153	0.00000	3589.09272	9437.50791	6254.45984
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1604.76172	90.76095	0.00000	4108.27503	10758.82688	6744.69820
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1496.21258	59.44257	0.00000	3732.08890	9005.53859	6830.53273
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1396.15117	28.51677	0.00000	3355.10557	7844.99490	6910.18171
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1316.50893	0.00000	0.00000	3205.75510	6519.29745	6908.85056
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1217.32734	0.00000	0.00000	2990.30616	4656.17000	6625.53854
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1124.05868	0.00000	0.00000	2754.82234	3538.84938	6287.92494
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1035.05559	0.00000	0.00000	2416.26057	5875.11016	5772.31969
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	949.66962	0.00000	0.00000	2071.10644	4864.17071	5299.93143
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	878.57139	0.00000	0.00000	1729.13361	3023.81777	5041.50433
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	831.64217	0.00000	0.00000	1391.17172	1074.77886	4549.22785
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	781.84584	0.00000	0.00000	1086.54592	358.20636	4110.09351
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	715.06728	0.00000	0.00000	770.42109	0.00000	4326.95028
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	687.48658	0.00000	0.00000	500.87776	0.00000	3968.45601
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	729.41001	0.00000	0.00000	412.79357	0.00000	3474.96691
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	729.87801	0.00000	0.00000	187.26552	374.54934	2961.65210
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	768.19797	0.59932	0.00000	519.89536	1576.53254	3408.01779
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1148.57774	16.23639	0.00000	1122.60922	2957.24817	3658.20133
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1212.31681	25.08169	0.00000	1131.79426	1153.92187	3358.21639
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1201.00429	93.36491	4.28520	1496.96530	2976.50446	2963.10456
0.00000	0.00000	0.00000	1176.38100	659.24421	60.98303	262.98025	1172.77295	232.85839	188.08127	2069.21682	7343.97571	3150.38759
0.00000	0.00000	0.00000	827.20125	899.71930	33.21109	527.58831	1109.02995	238.63422	235.35533	2670.90975	8122.64680	3498.18146
0.00000	0.00000	0.00000	590.67365	876.17726	0.00000	403.30499	1021.87537	214.86160	235.98249	2642.37884	7398.29787	3878.02767
0.00000	0.00000	0.00000	329.34114	580.68986	0.00000	263.43269	936.40409	178.19391	215.56322	2393.25314	10352.85733	4806.29210
0.00000	0.00000	0.00000	1042.57979	1480.87107	0.00000	378.46446	869.98534	228.87056	290.83326	2704.08165	18066.11002	5602.01212
0.00000	0.00000	0.00000	613.82167	1178.40030	0.00000	249.73502	840.88792	248.06330	252.72522	2532.41830	15564.53095	6736.52471
0.00000	0.00000	0.00000	216.46059	894.53127	0.00000	141.05902	805.85718	236.13038	217.03949	2361.62716	13313.16550	6724.92163
0.00000	0.00000	0.00000	0.00000	602.99667	0.00000	35.74053	748.53332	227.44588	202.62182	2161.27606	11370.49259	6105.05683
0.00000	0.00000	0.00000	0.00000	465.55940	0.00000	43.28277	710.74352	206.66406	181.09830	2103.68187	13121.71015	5766.68592
0.00000	0.00000	0.00000	0.00000	606.74630	0.00000	252.32039	679.73379	223.76428	177.54282	2269.98076	12411.19418	5212.28315
0.00000	0.00000	0.00000	0.00000	469.50084	0.00000	166.76055	656.57160	274.10780	185.84135	2191.81335	10289.82984	4679.93856
0.00000	0.00000	0.00000	0.00000	248.50065	0.00000	32.16220	627.66009	238.87477	151.92167	1920.07517	8475.43597	4161.30782
0.00000	0.00000	0.00000	0.00000	52.69172	0.00000	0.00000	576.23452	214.73733	127.57513	1782.99182	6719.29466	3631.88177
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	567.05968	268.56227	94.77114	1852.06750	7105.65651	3169.25939
0.00000	0.00000	0.00000	36.67738	115.66000	0.00000	0.00000	584.03567	356.22203	141.51533	2374.35348	9762.06537	2886.02955
0.00000	0.00000	0.00000	0.00000	87.95295	2.21076	0.00000	582.14396	420.04963	128.68915	2531.60325	9996.26886	2732.55095
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	638.93769	498.51444	97.33933	2458.93474	9434.42780	2804.26992
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	953.98885	525.08128	75.34908	2406.60523	8032.92211	2590.31263
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	951.64297	541.26806	108.06651	2611.79962	7279.61568	2160.27140
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1136.52741	575.14268	103.94069	2603.57675	6156.63437	1694.97118
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1195.06695	611.89071	79.04960	2516.69061	3878.63596	1269.36970
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1166.68250	623.60445	62.80063	2402.39432	3545.99469	903.10319
0.00000	0.00000	0.00000	1.28976	519.26689	0.00000	0.00000	1113.50447	657.00747	103.90733	2534.94383	3954.77747	547.83108
0.00000	0.00000	0.00000	0.00000	339.04850	0.00000	0.00000	1096.26290	663.37034	90.83081	2384.21521	6167.03705	471.80763
0.00000	0.00000	0.00000	0.00000	147.95164	0.00000	32.67986	1128.63225	650.81311	66.40937	2350.55458	7892.75699	300.81177
0.00000	0.00000	0.00000	0.00000	44.61494	0.00000	0.00000	1140.44892	679.62754	45.21730	2595.75072	7382.10539	107.31398
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1420.44324	717.05234	24.73074	2901.82252	7104.71013	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1490.57052	719.55873	6.05427	2751.72881	8603.58505	0.00000
0.00000	0.00000	0.00000	0.00000	333.79736	78.75362	376.28508	1727.74967	843.62435	0.00000	5254.36655	11953.81323	0.00000
0.00000	0.00000	0.00000	0.00000	234.83628	25.96640	915.67466	2123.01682	927.48165	0.00000	5489.54535	12902.96753	0.00000
0.00000	0.00000	0.00000	0.00000	121.73944	11.85953	908.68267	3423.59556	918.30093	0.00000	5511.21588	11712.81275	0.00000
0.00000	0.00000	0.00000	0.00000	137.98170	0.00000	816.82007	2161.73416	972.89726	13.70792	5507.69977	10008.15633	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	799.19429	8058.31107	1009.99755	0.00000	5775.41224	7910.98970	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	645.22082	5863.62405	1012.54862	0.00000	6025.72925	8758.40224	0.00000
0.00000	0.00000	0.00000	244.44711	195.82554	0.00000	714.48808	8951.33639	1119.67627	7.03100	7114.60362	17304.27496	0.00000
0.00000	0.00000	0.00000	703.93138	469.79795	0.00000	704.90118	11660.28112	1258.77044	16.99898	8307.20436	19446.52486	0.00000
0.00000	0.00000	0.00000	662.99243	394.37887	0.00000	808.06629	13399.67177	1241.36472	24.27712	8720.65177	20460.19188	0.00000
0.00000	0.00000	0.00000	331.90990	244.49856	0.00000	1052.06723	3792.39316	1262.67062	0.00000	8737.36303	17698.83826	0.00000
0.00000	0.00000	0.00000	305.95855	808.57250	118.04157	1246.64860	10812.08626	1281.06004	0.00000	8781.15275	15874.09945	0.00000
0.00000	0.00000	448.97078	772.04569	1153.34078	109.88059	1250.52880	7529.94415	1340.21318	0.00000	9130.29749	15898.79376	0.00000
0.00000	0.00000	72.55577	851.60567	1195.98331	163.42262	1340.30032	9015.09174	1377.79091	0.00000	9349.50915	16547.55065	0.00000
0.00000	0.00000	66.56029	640.79481	1496.20488	210.69976	1610.22094	5377.73981	1419.99394	0.00000	9255.64443	18065.06091	0.00000
0.00000	0.00000	66.40814	977.21286	1658.47492	193.81339	1719.91976	7066.76211	1550.34383	76.84462	11027.97896	20234.38142	0.00000
0.00000	0.00000	0.00000	662.63276	1421.90845	141.58506	1824.02488	2854.78598	1517.44815	72.26558	11043.82386	20391.54178	0.00000
0.00000	0.00000	0.00000	401.50860	1199.50493	86.70784	1754.35777	4383.47863	1514.72717	59.75747	11101.55748	19807.11415	0.00000
0.00000	0.00000	472.00688	322.15461	1467.39141	130.87782	1936.54935	3352.15191	1480.94383	92.56867	11428.87473	22890.33381	0.00000
0.00000	0.00000	876.91968	247.22408	1509.48954	210.06997	1850.57419	2579.40058	1492.93690	154.12807	11681.90086	23865.22578	0.00000
0.00000	0.00000	526.87287	126.61265	1317.71834	189.59840	1783.64904	7181.95615	1450.66225	123.03259	11722.05160	22319.83613	0.00000
0.00000	0.00000	614.61335	0.00000	1360.12449	217.89367	1794.21960	7621.39949	1474.28994	104.99039	11990.23474	22289.05064	0.00000
0.00000	0.00000	788.95743	0.00000	1672.75101	339.99574	2382.00620	11517.19579	1558.03404	92.73395	12246.91520	20986.70523	0.00000
0.00000	0.00000	399.83878	0.00000	1555.69714	277.75207	2368.52221	2186.13300	1520.71132	68.06324	11955.77602	17897.22947	0.00000
0.00000	0.00000	0.00000	0.00000	1600.86648	212.32800	2233.89059	3878.75058	1465.06283	149.67184	12460.09262	16751.35335	0.00000
0.00000	0.00000	0.00000	0.00000	1825.77973	151.40285	2202.93290	6849.90534	1501.22506	178.80316	12786.14205	18834.54109	0.00000
0.00000	0.00000	171.08551	279.70719	2300.74972	291.80315	2634.57304	5421.54882	3034.00900	174.09681	13614.79773	25230.65947	0.00000
0.00000	0.00000	26.12655	287.71991	2645.24460	299.49664	2685.49919	4819.13577	1768.10272	179.86146	14073.04025	23596.48695	0.00000
0.00000	0.00000	0.00000	0.00000	2400.56222	236.15001	2471.22283	6273.08352	1532.28659	149.01997	14014.88576	20933.10669	0.00000
0.00000	0.00000	0.00000	0.00000	2259.80558	172.14202	2305.09045	4653.24543	1590.71038	119.37997	15392.28386	18590.60725	0.00000
0.00000	0.00000	0.00000	45.59608	2082.70138	117.39401	2317.57221	10603.42870	3096.05028	143.67833	26461.19200	20057.23649	0.00000
0.00000	0.00000	0.00000	0.00000	1886.36970	60.59904	2287.61250	9055.04610	1562.39668	116.32137	14495.19076	20079.50501	0.00000
0.00000	0.00000	0.00000	0.00000	1636.52407	7.51051	2135.48455	2945.04250	1542.59211	94.02230	14159.26864	19955.10827	0.00000
0.00000	0.00000	0.00000	0.00000	2102.66495	103.39081	2457.85460	3863.20969	3349.15854	114.49870	16776.37585	20041.14984	0.00000
0.00000	0.00000	549.06594	135.36853	2089.77343	56.70016	2519.79764	4125.85811	3595.32918	116.43238	19077.16724	18700.27331	0.00000
0.00000	0.00000	86.17616	0.00000	1870.13162	13.14936	2497.11709	2936.08953	1578.88446	90.31124	14064.90954	19039.13497	0.00000
0.00000	0.00000	0.00000	0.00000	1734.40621	0.00000	2538.40591	10454.95474	1533.45160	82.25607	13887.46739	19398.55360	0.00000
0.00000	0.00000	0.00000	272.16589	1857.22499	0.00000	2505.91571	8619.38119	1532.66814	133.39360	15926.82464	24030.74390	0.00000
0.00000	0.00000	0.00000	386.13508	1747.54910	0.00000	2552.64276	10918.34387	1562.42660	115.66358	14185.61698	27950.63846	0.00000
0.00000	0.00000	0.00000	45.51321	1478.83704	0.00000	2364.49167	6542.38950	1529.39059	97.70415	14036.76139	30261.54441	0.00000
0.00000	0.00000	0.00000	0.00000	1256.23397	0.00000	2168.40603	4238.75511	1480.86325	101.22911	13961.48728	30416.18539	0.00000
0.00000	0.00000	0.00000	0.00000	1177.62601	12.83967	2052.23511	7815.51464	1473.02220	76.68125	13760.21586	29431.84539	0.00000
0.00000	0.00000	0.00000	0.00000	970.97868	0.00000	2002.66532	8496.13188	1427.04237	51.68278	13592.45605	29341.59741	0.00000
0.00000	0.00000	0.00000	220.71335	1107.02802	67.48904	1984.31352	7836.24805	1413.55401	28.69266	13426.11142	31496.41243	0.00000
0.00000	0.00000	0.00000	30.79658	1057.90836	31.04959	1895.65506	5108.38928	1366.53869	4.83171	32421.04790	29860.72046	0.00000
0.00000	0.00000	0.00000	0.00000	1107.39391	27.36602	1927.66446	10048.52920	1385.97260	0.00000	75306.01991	26929.66721	0.00000
0.00000	0.00000	0.00000	260.14428	1413.79089	126.07764	2027.69332	9188.90293	1432.60036	0.00000	16210.20870	26944.49264	0.00000
0.00000	0.00000	0.00000	185.64998	1423.19600	140.33127	2087.56467	8677.98218	1436.46621	0.00000	55154.24111	25492.73037	0.00000
0.00000	0.00000	53.16289	357.14951	1562.41951	188.57384	2235.77820	11979.97426	1436.98614	0.00000	21437.61359	24685.33112	0.00000
0.00000	0.00000	0.00000	406.03203	1671.41519	168.55523	2253.26251	7241.14068	1462.05117	0.00000	30759.11884	23633.28860	0.00000
0.00000	0.00000	0.00000	321.13201	1412.62643	147.86840	2274.29596	10021.78207	1466.66395	14.97993	20952.26302	21091.78658	0.00000
0.00000	0.00000	0.00000	125.88024	1251.23527	103.90544	2452.39284	5638.57018	1431.06682	0.00000	14839.16836	19322.51967	0.00000
0.00000	0.00000	0.00000	32.75272	1022.74423	50.16485	2410.36319	4229.54219	1442.68975	0.56903	14268.26907	20106.46859	0.00000
0.00000	0.00000	0.00000	725.45944	1317.93489	71.97593	2776.58586	4356.63916	1580.11303	27.26278	15035.64981	21062.39041	0.00000
0.00000	0.00000	0.00000	434.86187	1330.66003	55.92009	2994.95745	2573.77412	2522.62612	27.47620	18850.57166	21700.73991	130.93348
0.00000	0.00000	33.31479	284.24928	1800.97266	90.09101	3140.70961	5440.86423	1654.17206	18.68455	14729.67195	24249.35831	670.58934
0.00000	0.00000	0.00000	764.81483	2439.40139	131.17304	3347.00619	8338.78977	2675.63503	74.07979	40236.74073	28788.23824	1671.16060
0.00000	0.00000	0.00000	464.01019	2646.53190	79.86888	3376.95826	10639.35176	2437.87758	57.13731	18144.65740	26902.76658	2681.08040
0.00000	0.00000	0.00000	412.41490	3049.14905	28.37284	3301.48481	2300.44778	1714.24758	56.38862	14133.01308	30268.12093	3112.44364
0.00000	0.00000	0.00000	130.17111	3023.61108	21.19971	3433.07665	11640.74103	4591.73664	37.86812	14081.71309	28892.41694	3055.47294
0.00000	0.00000	0.00000	0.00000	2677.65461	0.00000	3455.89774	11860.39092	2598.39602	34.99306	14223.81653	29643.46759	3257.98635
0.00000	0.00000	0.00000	144.75215	2576.70728	0.00000	3338.91723	8353.13425	4401.27742	22.39761	17607.19819	29718.31595	2838.25291
0.00000	0.00000	0.00000	67.58055	2458.62250	0.00000	3276.74744	10147.67527	2426.32614	16.22961	17713.12248	28737.95408	2375.35215
