date,price_eur_m3
2016-04-07,0.01191952
2016-04-08,0.01186672
2016-04-09,0.01181363
2016-04-10,0.01176020
2016-04-11,0.01170641
2016-04-12,0.01165242
2016-04-13,0.01159808
2016-04-14,0.01154352
2016-04-15,0.01148869
2016-04-16,0.01143365
2016-04-17,0.01137839
2016-04-18,0.01132293
2016-04-19,0.01126733
2016-04-20,0.01121152
2016-04-21,0.01115556
2016-04-22,0.01109954
2016-04-23,0.01104331
2016-04-24,0.01098708
2016-04-25,0.01093070
2016-04-26,0.01087433
2016-04-27,0.01081789
2016-04-28,0.01076138
2016-04-29,0.01070487
2016-04-30,0.01064843
2016-05-01,0.01059198
2016-05-02,0.01053554
2016-05-03,0.01047917
2016-05-04,0.01042287
2016-05-05,0.01036664
2016-05-06,0.01031054
2016-05-07,0.01025459
2016-05-08,0.01019871
2016-05-09,0.01014304
2016-05-10,0.01008757
2016-05-11,0.01003225
2016-05-12,0.00997714
2016-05-13,0.00992223
2016-05-14,0.00986754
2016-05-15,0.00981313
2016-05-16,0.00975899
2016-05-17,0.00970514
2016-05-18,0.00965163
2016-05-19,0.00959841
2016-05-20,0.00954547
2016-05-21,0.00949294
2016-05-22,0.00944076
2016-05-23,0.00938894
2016-05-24,0.00933753
2016-05-25,0.00928655
2016-05-26,0.00923598
2016-05-27,0.00918590
2016-05-28,0.00913617
2016-05-29,0.00908701
2016-05-30,0.00903826
2016-05-31,0.00899007
2016-06-01,0.00894237
2016-06-02,0.00889516
2016-06-03,0.00884858
2016-06-04,0.00880249
2016-06-05,0.00875696
2016-06-06,0.00871206
2016-06-07,0.00866771
2016-06-08,0.00862400
2016-06-09,0.00858092
2016-06-10,0.00853839
2016-06-11,0.00849657
2016-06-12,0.00845544
2016-06-13,0.00841495
2016-06-14,0.00837515
2016-06-15,0.00833606
2016-06-16,0.00829766
2016-06-17,0.00825996
2016-06-18,0.00822303
2016-06-19,0.00818680
2016-06-20,0.00815141
2016-06-21,0.00811672
2016-06-22,0.00808280
2016-06-23,0.00804965
2016-06-24,0.00801727
2016-06-25,0.00798572
2016-06-26,0.00795502
2016-06-27,0.00792509
2016-06-28,0.00789599
2016-06-29,0.00786780
2016-06-30,0.00784039
2016-07-01,0.00781381
2016-07-02,0.00778814
2016-07-03,0.00776338
2016-07-04,0.00773939
2016-07-05,0.00771638
2016-07-06,0.00769421
2016-07-07,0.00767295
2016-07-08,0.00765260
2016-07-09,0.00763315
2016-07-10,0.00761462
2016-07-11,0.00759700
2016-07-12,0.00758035
2016-07-13,0.00756461
2016-07-14,0.00754979
2016-07-15,0.00753587
2016-07-16,0.00752300
2016-07-17,0.00751097
2016-07-18,0.00749999
2016-07-19,0.00748992
2016-07-20,0.00748075
2016-07-21,0.00747264
2016-07-22,0.00746544
2016-07-23,0.00745921
2016-07-24,0.00745397
2016-07-25,0.00744963
2016-07-26,0.00744634
2016-07-27,0.00744397
2016-07-28,0.00744264
2016-07-29,0.00744222
2016-07-30,0.00744278
2016-07-31,0.00744432
2016-08-01,0.00744683
2016-08-02,0.00745033
2016-08-03,0.00745481
2016-08-04,0.00746019
2016-08-05,0.00746663
2016-08-06,0.00747397
2016-08-07,0.00748229
2016-08-08,0.00749153
2016-08-09,0.00750181
2016-08-10,0.00751300
2016-08-11,0.00752510
2016-08-12,0.00753825
2016-08-13,0.00755223
2016-08-14,0.00756720
2016-08-15,0.00758315
2016-08-16,0.00760000
2016-08-17,0.00761777
2016-08-18,0.00763644
2016-08-19,0.00765603
2016-08-20,0.00767652
2016-08-21,0.00769799
2016-08-22,0.00772030
2016-08-23,0.00774345
2016-08-24,0.00776758
2016-08-25,0.00779255
2016-08-26,0.00781836
2016-08-27,0.00784500
2016-08-28,0.00787256
2016-08-29,0.00790096
2016-08-30,0.00793019
2016-08-31,0.00796027
2016-09-01,0.00799111
2016-09-02,0.00802279
2016-09-03,0.00805525
2016-09-04,0.00808854
2016-09-05,0.00812260
2016-09-06,0.00815743
2016-09-07,0.00819303
2016-09-08,0.00822933
2016-09-09,0.00826640
2016-09-10,0.00830423
2016-09-11,0.00834270
2016-09-12,0.00838194
2016-09-13,0.00842187
2016-09-14,0.00846251
2016-09-15,0.00850377
2016-09-16,0.00854567
2016-09-17,0.00858826
2016-09-18,0.00863148
2016-09-19,0.00867527
2016-09-20,0.00871975
2016-09-21,0.00876472
2016-09-22,0.00881032
2016-09-23,0.00885655
2016-09-24,0.00890327
2016-09-25,0.00895055
2016-09-26,0.00899832
2016-09-27,0.00904665
2016-09-28,0.00909540
2016-09-29,0.00914471
2016-09-30,0.00919443
2016-10-01,0.00924465
2016-10-02,0.00929529
2016-10-03,0.00934634
2016-10-04,0.00939782
2016-10-05,0.00944972
2016-10-06,0.00950196
2016-10-07,0.00955456
2016-10-08,0.00960750
2016-10-09,0.00966080
2016-10-10,0.00971437
2016-10-11,0.00976830
2016-10-12,0.00982250
2016-10-13,0.00987691
2016-10-14,0.00993161
2016-10-15,0.00998658
2016-10-16,0.01004169
2016-10-17,0.01009709
2016-10-18,0.01015262
2016-10-19,0.01020836
2016-10-20,0.01026417
2016-10-21,0.01032019
2016-10-22,0.01037629
2016-10-23,0.01043252
2016-10-24,0.01048882
2016-10-25,0.01054519
2016-10-26,0.01060164
2016-10-27,0.01065815
2016-10-28,0.01071459
2016-10-29,0.01077110
2016-10-30,0.01082754
2016-10-31,0.01088398
2016-11-01,0.01094043
2016-11-02,0.01099673
2016-11-03,0.01105303
2016-11-04,0.01110912
2016-11-05,0.01116521
2016-11-06,0.01122110
2016-11-07,0.01127684
2016-11-08,0.01133244
2016-11-09,0.01138790
2016-11-10,0.01144309
2016-11-11,0.01149813
2016-11-12,0.01155289
2016-11-13,0.01160745
2016-11-14,0.01166172
2016-11-15,0.01171572
2016-11-16,0.01176936
2016-11-17,0.01182279
2016-11-18,0.01187588
2016-11-19,0.01192854
2016-11-20,0.01198093
2016-11-21,0.01203297
2016-11-22,0.01208451
2016-11-23,0.01213571
2016-11-24,0.01218655
2016-11-25,0.01223684
2016-11-26,0.01228678
2016-11-27,0.01233623
2016-11-28,0.01238519
2016-11-29,0.01243365
2016-11-30,0.01248163
2016-12-01,0.01252905
2016-12-02,0.01257598
2016-12-03,0.01262228
2016-12-04,0.01266809
2016-12-05,0.01271335
2016-12-06,0.01275797
2016-12-07,0.01280196
2016-12-08,0.01284539
2016-12-09,0.01288820
2016-12-10,0.01293030
2016-12-11,0.01297178
2016-12-12,0.01301262
2016-12-13,0.01305277
2016-12-14,0.01309221
2016-12-15,0.01313096
2016-12-16,0.01316901
2016-12-17,0.01320636
2016-12-18,0.01324293
2016-12-19,0.01327874
2016-12-20,0.01331378
2016-12-21,0.01334812
2016-12-22,0.01338163
2016-12-23,0.01341436
2016-12-24,0.01344632
2016-12-25,0.01347744
2016-12-26,0.01350780
2016-12-27,0.01353731
2016-12-28,0.01356592
2016-12-29,0.01359376
2016-12-30,0.01362075
2016-12-31,0.01364684
2017-01-01,0.01364684
2017-01-02,0.01367209
2017-01-03,0.01369650
2017-01-04,0.01372000
2017-01-05,0.01374259
2017-01-06,0.01376427
2017-01-07,0.01378511
2017-01-08,0.01380498
2017-01-09,0.01382400
2017-01-10,0.01384204
2017-01-11,0.01385918
2017-01-12,0.01387541
2017-01-13,0.01389072
2017-01-14,0.01390506
2017-01-15,0.01391842
2017-01-16,0.01393087
2017-01-17,0.01394241
2017-01-18,0.01395297
2017-01-19,0.01396255
2017-01-20,0.01397115
2017-01-21,0.01397885
2017-01-22,0.01398556
2017-01-23,0.01399130
2017-01-24,0.01399605
2017-01-25,0.01399990
2017-01-26,0.01400270
2017-01-27,0.01400458
2017-01-28,0.01400542
2017-01-29,0.01400535
2017-01-30,0.01400431
2017-01-31,0.01400228
2017-02-01,0.01399927
2017-02-02,0.01399528
2017-02-03,0.01399039
2017-02-04,0.01398444
2017-02-05,0.01397759
2017-02-06,0.01396975
2017-02-07,0.01396094
2017-02-08,0.01395122
2017-02-09,0.01394045
2017-02-10,0.01392884
2017-02-11,0.01391618
2017-02-12,0.01390261
2017-02-13,0.01388813
2017-02-14,0.01387268
2017-02-15,0.01385631
2017-02-16,0.01383904
2017-02-17,0.01382078
2017-02-18,0.01380162
2017-02-19,0.01378155
2017-02-20,0.01376063
2017-02-21,0.01373874
2017-02-22,0.01371601
2017-02-23,0.01369237
2017-02-24,0.01366782
2017-02-25,0.01364243
2017-02-26,0.01361614
2017-02-27,0.01358907
2017-02-28,0.01356109
2017-03-01,0.01353228
2017-03-02,0.01350262
2017-03-03,0.01347220
2017-03-04,0.01344087
2017-03-05,0.01340883
2017-03-06,0.01337596
2017-03-07,0.01334225
2017-03-08,0.01330784
2017-03-09,0.01327266
2017-03-10,0.01323664
2017-03-11,0.01319999
2017-03-12,0.01316250
2017-03-13,0.01312439
2017-03-14,0.01308550
2017-03-15,0.01304591
2017-03-16,0.01300563
2017-03-17,0.01296471
2017-03-18,0.01292310
2017-03-19,0.01288085
2017-03-20,0.01283798
2017-03-21,0.01279448
2017-03-22,0.01275034
2017-03-23,0.01270558
2017-03-24,0.01266026
2017-03-25,0.01261438
2017-03-26,0.01256794
2017-03-27,0.01252094
2017-03-28,0.01247338
2017-03-29,0.01242533
2017-03-30,0.01237679
2017-03-31,0.01232776
2017-04-01,0.01227825
2017-04-02,0.01222824
2017-04-03,0.01217781
2017-04-04,0.01212697
2017-04-05,0.01207570
2017-04-06,0.01202401
2017-04-07,0.01197198
2017-04-08,0.01191952
2017-04-09,0.01186672
2017-04-10,0.01181363
2017-04-11,0.01176020
2017-04-12,0.01170641
2017-04-13,0.01165242
2017-04-14,0.01159808
2017-04-15,0.01154352
2017-04-16,0.01148869
2017-04-17,0.01143365
2017-04-18,0.01137839
2017-04-19,0.01132293
2017-04-20,0.01126733
2017-04-21,0.01121152
2017-04-22,0.01115556
2017-04-23,0.01109954
2017-04-24,0.01104331
2017-04-25,0.01098708
2017-04-26,0.01093070
2017-04-27,0.01087433
2017-04-28,0.01081789
2017-04-29,0.01076138
2017-04-30,0.01070487
2017-05-01,0.01064843
2017-05-02,0.01059198
2017-05-03,0.01053554
2017-05-04,0.01047917
2017-05-05,0.01042287
2017-05-06,0.01036664
2017-05-07,0.01031054
2017-05-08,0.01025459
2017-05-09,0.01019871
2017-05-10,0.01014304
2017-05-11,0.01008757
2017-05-12,0.01003225
2017-05-13,0.00997714
2017-05-14,0.00992223
2017-05-15,0.00986754
2017-05-16,0.00981313
2017-05-17,0.00975899
2017-05-18,0.00970514
2017-05-19,0.00965163
2017-05-20,0.00959841
2017-05-21,0.00954547
2017-05-22,0.00949294
2017-05-23,0.00944076
2017-05-24,0.00938894
2017-05-25,0.00933753
2017-05-26,0.00928655
2017-05-27,0.00923598
2017-05-28,0.00918590
2017-05-29,0.00913617
2017-05-30,0.00908701
2017-05-31,0.00903826
2017-06-01,0.00899007
2017-06-02,0.00894237
2017-06-03,0.00889516
2017-06-04,0.00884858
2017-06-05,0.00880249
2017-06-06,0.00875696
2017-06-07,0.00871206
2017-06-08,0.00866771
2017-06-09,0.00862400
2017-06-10,0.00858092
2017-06-11,0.00853839
2017-06-12,0.00849657
2017-06-13,0.00845544
2017-06-14,0.00841495
2017-06-15,0.00837515
2017-06-16,0.00833606
2017-06-17,0.00829766
2017-06-18,0.00825996
2017-06-19,0.00822303
2017-06-20,0.00818680
2017-06-21,0.00815141
2017-06-22,0.00811672
2017-06-23,0.00808280
2017-06-24,0.00804965
2017-06-25,0.00801727
2017-06-26,0.00798572
2017-06-27,0.00795502
2017-06-28,0.00792509
2017-06-29,0.00789599
2017-06-30,0.00786780
2017-07-01,0.00784039
2017-07-02,0.00781381
2017-07-03,0.00778814
2017-07-04,0.00776338
2017-07-05,0.00773939
2017-07-06,0.00771638
2017-07-07,0.00769421
2017-07-08,0.00767295
2017-07-09,0.00765260
2017-07-10,0.00763315
2017-07-11,0.00761462
2017-07-12,0.00759700
2017-07-13,0.00758035
2017-07-14,0.00756461
2017-07-15,0.00754979
2017-07-16,0.00753587
2017-07-17,0.00752300
2017-07-18,0.00751097
2017-07-19,0.00749999
2017-07-20,0.00748992
2017-07-21,0.00748075
2017-07-22,0.00747264
2017-07-23,0.00746544
2017-07-24,0.00745921
2017-07-25,0.00745397
2017-07-26,0.00744963
2017-07-27,0.00744634
2017-07-28,0.00744397
2017-07-29,0.00744264
2017-07-30,0.00744222
2017-07-31,0.00744278
2017-08-01,0.00744432
2017-08-02,0.00744683
2017-08-03,0.00745033
2017-08-04,0.00745481
2017-08-05,0.00746019
2017-08-06,0.00746663
2017-08-07,0.00747397
2017-08-08,0.00748229
2017-08-09,0.00749153
2017-08-10,0.00750181
2017-08-11,0.00751300
2017-08-12,0.00752510
2017-08-13,0.00753825
2017-08-14,0.00755223
2017-08-15,0.00756720
2017-08-16,0.00758315
2017-08-17,0.00760000
2017-08-18,0.00761777
2017-08-19,0.00763644
2017-08-20,0.00765603
2017-08-21,0.00767652
2017-08-22,0.00769799
2017-08-23,0.00772030
2017-08-24,0.00774345
2017-08-25,0.00776758
2017-08-26,0.00779255
2017-08-27,0.00781836
2017-08-28,0.00784500
2017-08-29,0.00787256
2017-08-30,0.00790096
2017-08-31,0.00793019
2017-09-01,0.00796027
2017-09-02,0.00799111
2017-09-03,0.00802279
2017-09-04,0.00805525
2017-09-05,0.00808854
2017-09-06,0.00812260
2017-09-07,0.00815743
2017-09-08,0.00819303
2017-09-09,0.00822933
2017-09-10,0.00826640
2017-09-11,0.00830423
2017-09-12,0.00834270
2017-09-13,0.00838194
2017-09-14,0.00842187
2017-09-15,0.00846251
2017-09-16,0.00850377
2017-09-17,0.00854567
2017-09-18,0.00858826
2017-09-19,0.00863148
2017-09-20,0.00867527
2017-09-21,0.00871975
2017-09-22,0.00876472
2017-09-23,0.00881032
2017-09-24,0.00885655
2017-09-25,0.00890327
2017-09-26,0.00895055
2017-09-27,0.00899832
2017-09-28,0.00904665
2017-09-29,0.00909540
2017-09-30,0.00914471
2017-10-01,0.00919443
2017-10-02,0.00924465
2017-10-03,0.00929529
2017-10-04,0.00934634
2017-10-05,0.00939782
2017-10-06,0.00944972
2017-10-07,0.00950196
2017-10-08,0.00955456
2017-10-09,0.00960750
2017-10-10,0.00966080
2017-10-11,0.00971437
2017-10-12,0.00976830
2017-10-13,0.00982250
2017-10-14,0.00987691
2017-10-15,0.00993161
2017-10-16,0.00998658
2017-10-17,0.01004169
2017-10-18,0.01009709
2017-10-19,0.01015262
2017-10-20,0.01020836
2017-10-21,0.01026417
2017-10-22,0.01032019
2017-10-23,0.01037629
2017-10-24,0.01043252
2017-10-25,0.01048882
2017-10-26,0.01054519
2017-10-27,0.01060164
2017-10-28,0.01065815
2017-10-29,0.01071459
2017-10-30,0.01077110
2017-10-31,0.01082754
2017-11-01,0.01088398
2017-11-02,0.01094043
2017-11-03,0.01099673
2017-11-04,0.01105303
2017-11-05,0.01110912
2017-11-06,0.01116521
2017-11-07,0.01122110
2017-11-08,0.01127684
2017-11-09,0.01133244
2017-11-10,0.01138790
2017-11-11,0.01144309
2017-11-12,0.01149813
2017-11-13,0.01155289
2017-11-14,0.01160745
2017-11-15,0.01166172
2017-11-16,0.01171572
2017-11-17,0.01176936
2017-11-18,0.01182279
2017-11-19,0.01187588
2017-11-20,0.01192854
2017-11-21,0.01198093
2017-11-22,0.01203297
2017-11-23,0.01208451
2017-11-24,0.01213571
2017-11-25,0.01218655
2017-11-26,0.01223684
2017-11-27,0.01228678
2017-11-28,0.01233623
2017-11-29,0.01238519
2017-11-30,0.01243365
2017-12-01,0.01248163
2017-12-02,0.01252905
2017-12-03,0.01257598
2017-12-04,0.01262228
2017-12-05,0.01266809
2017-12-06,0.01271335
2017-12-07,0.01275797
2017-12-08,0.01280196
2017-12-09,0.01284539
2017-12-10,0.01288820
2017-12-11,0.01293030
2017-12-12,0.01297178
2017-12-13,0.01301262
2017-12-14,0.01305277
2017-12-15,0.01309221
2017-12-16,0.01313096
2017-12-17,0.01316901
2017-12-18,0.01320636
2017-12-19,0.01324293
2017-12-20,0.01327874
2017-12-21,0.01331378
2017-12-22,0.01334812
2017-12-23,0.01338163
2017-12-24,0.01341436
2017-12-25,0.01344632
2017-12-26,0.01347744
2017-12-27,0.01350780
2017-12-28,0.01353731
2017-12-29,0.01356592
2017-12-30,0.01359376
2017-12-31,0.01362075
2018-01-01,0.01364684
2018-01-02,0.01367209
2018-01-03,0.01369650
2018-01-04,0.01372000
2018-01-05,0.01374259
2018-01-06,0.01376427
2018-01-07,0.01378511
2018-01-08,0.01380498
2018-01-09,0.01382400
2018-01-10,0.01384204
2018-01-11,0.01385918
2018-01-12,0.01387541
2018-01-13,0.01389072
2018-01-14,0.01390506
2018-01-15,0.01391842
2018-01-16,0.01393087
2018-01-17,0.01394241
2018-01-18,0.01395297
2018-01-19,0.01396255
2018-01-20,0.01397115
2018-01-21,0.01397885
2018-01-22,0.01398556
2018-01-23,0.01399130
2018-01-24,0.01399605
2018-01-25,0.01399990
2018-01-26,0.01400270
2018-01-27,0.01400458
2018-01-28,0.01400542
2018-01-29,0.01400535
2018-01-30,0.01400431
2018-01-31,0.01400228
2018-02-01,0.01399927
2018-02-02,0.01399528
2018-02-03,0.01399039
2018-02-04,0.01398444
2018-02-05,0.01397759
2018-02-06,0.01396975
2018-02-07,0.01396094
2018-02-08,0.01395122
2018-02-09,0.01394045
2018-02-10,0.01392884
2018-02-11,0.01391618
2018-02-12,0.01390261
2018-02-13,0.01388813
2018-02-14,0.01387268
2018-02-15,0.01385631
2018-02-16,0.01383904
2018-02-17,0.01382078
2018-02-18,0.01380162
2018-02-19,0.01378155
2018-02-20,0.01376063
2018-02-21,0.01373874
2018-02-22,0.01371601
2018-02-23,0.01369237
2018-02-24,0.01366782
2018-02-25,0.01364243
2018-02-26,0.01361614
2018-02-27,0.01358907
2018-02-28,0.01356109
2018-03-01,0.01353228
2018-03-02,0.01350262
2018-03-03,0.01347220
2018-03-04,0.01344087
2018-03-05,0.01340883
2018-03-06,0.01337596
2018-03-07,0.01334225
2018-03-08,0.01330784
2018-03-09,0.01327266
2018-03-10,0.01323664
2018-03-11,0.01319999
2018-03-12,0.01316250
2018-03-13,0.01312439
2018-03-14,0.01308550
2018-03-15,0.01304591
2018-03-16,0.01300563
2018-03-17,0.01296471
2018-03-18,0.01292310
2018-03-19,0.01288085
2018-03-20,0.01283798
2018-03-21,0.01279448
2018-03-22,0.01275034
2018-03-23,0.01270558
2018-03-24,0.01266026
2018-03-25,0.01261438
2018-03-26,0.01256794
2018-03-27,0.01252094
2018-03-28,0.01247338
2018-03-29,0.01242533
2018-03-30,0.01237679
2018-03-31,0.01232776
2018-04-01,0.01227825
2018-04-02,0.01222824
2018-04-03,0.01217781
2018-04-04,0.01212697
2018-04-05,0.01207570
2018-04-06,0.01202401
2018-04-07,0.01197198
2018-04-08,0.01191952
2018-04-09,0.01186672
2018-04-10,0.01181363
2018-04-11,0.01176020
2018-04-12,0.01170641
2018-04-13,0.01165242
2018-04-14,0.01159808
2018-04-15,0.01154352
2018-04-16,0.01148869
2018-04-17,0.01143365
2018-04-18,0.01137839
2018-04-19,0.01132293
2018-04-20,0.01126733
2018-04-21,0.01121152
2018-04-22,0.01115556
2018-04-23,0.01109954
2018-04-24,0.01104331
2018-04-25,0.01098708
2018-04-26,0.01093070
2018-04-27,0.01087433
2018-04-28,0.01081789
2018-04-29,0.01076138
2018-04-30,0.01070487
2018-05-01,0.01064843
2018-05-02,0.01059198
2018-05-03,0.01053554
2018-05-04,0.01047917
2018-05-05,0.01042287
2018-05-06,0.01036664
2018-05-07,0.01031054
2018-05-08,0.01025459
2018-05-09,0.01019871
2018-05-10,0.01014304
2018-05-11,0.01008757
2018-05-12,0.01003225
2018-05-13,0.00997714
2018-05-14,0.00992223
2018-05-15,0.00986754
2018-05-16,0.00981313
2018-05-17,0.00975899
2018-05-18,0.00970514
2018-05-19,0.00965163
2018-05-20,0.00959841
2018-05-21,0.00954547
2018-05-22,0.00949294
2018-05-23,0.00944076
2018-05-24,0.00938894
2018-05-25,0.00933753
2018-05-26,0.00928655
2018-05-27,0.00923598
2018-05-28,0.00918590
2018-05-29,0.00913617
2018-05-30,0.00908701
2018-05-31,0.00903826
2018-06-01,0.00899007
2018-06-02,0.00894237
2018-06-03,0.00889516
2018-06-04,0.00884858
2018-06-05,0.00880249
2018-06-06,0.00875696
2018-06-07,0.00871206
2018-06-08,0.00866771
2018-06-09,0.00862400
2018-06-10,0.00858092
2018-06-11,0.00853839
2018-06-12,0.00849657
2018-06-13,0.00845544
2018-06-14,0.00841495
2018-06-15,0.00837515
2018-06-16,0.00833606
2018-06-17,0.00829766
2018-06-18,0.00825996
2018-06-19,0.00822303
2018-06-20,0.00818680
2018-06-21,0.00815141
2018-06-22,0.00811672
2018-06-23,0.00808280
2018-06-24,0.00804965
2018-06-25,0.00801727
2018-06-26,0.00798572
2018-06-27,0.00795502
2018-06-28,0.00792509
2018-06-29,0.00789599
2018-06-30,0.00786780
2018-07-01,0.00784039
2018-07-02,0.00781381
2018-07-03,0.00778814
2018-07-04,0.00776338
2018-07-05,0.00773939
2018-07-06,0.00771638
2018-07-07,0.00769421
2018-07-08,0.00767295
2018-07-09,0.00765260
2018-07-10,0.00763315
2018-07-11,0.00761462
2018-07-12,0.00759700
2018-07-13,0.00758035
2018-07-14,0.00756461
2018-07-15,0.00754979
2018-07-16,0.00753587
2018-07-17,0.00752300
2018-07-18,0.00751097
2018-07-19,0.00749999
2018-07-20,0.00748992
2018-07-21,0.00748075
2018-07-22,0.00747264
2018-07-23,0.00746544
2018-07-24,0.00745921
2018-07-25,0.00745397
2018-07-26,0.00744963
2018-07-27,0.00744634
2018-07-28,0.00744397
2018-07-29,0.00744264
2018-07-30,0.00744222
2018-07-31,0.00744278
2018-08-01,0.00744432
2018-08-02,0.00744683
2018-08-03,0.00745033
2018-08-04,0.00745481
2018-08-05,0.00746019
2018-08-06,0.00746663
2018-08-07,0.00747397
2018-08-08,0.00748229
2018-08-09,0.00749153
2018-08-10,0.00750181
2018-08-11,0.00751300
2018-08-12,0.00752510
2018-08-13,0.00753825
2018-08-14,0.00755223
2018-08-15,0.00756720
2018-08-16,0.00758315
2018-08-17,0.00760000
2018-08-18,0.00761777
2018-08-19,0.00763644
2018-08-20,0.00765603
2018-08-21,0.00767652
2018-08-22,0.00769799
2018-08-23,0.00772030
2018-08-24,0.00774345
2018-08-25,0.00776758
2018-08-26,0.00779255
2018-08-27,0.00781836
2018-08-28,0.00784500
2018-08-29,0.00787256
2018-08-30,0.00790096
2018-08-31,0.00793019
2018-09-01,0.00796027
2018-09-02,0.00799111
2018-09-03,0.00802279
2018-09-04,0.00805525
2018-09-05,0.00808854
2018-09-06,0.00812260
2018-09-07,0.00815743
2018-09-08,0.00819303
2018-09-09,0.00822933
2018-09-10,0.00826640
2018-09-11,0.00830423
2018-09-12,0.00834270
2018-09-13,0.00838194
2018-09-14,0.00842187
2018-09-15,0.00846251
2018-09-16,0.00850377
2018-09-17,0.00854567
2018-09-18,0.00858826
2018-09-19,0.00863148
2018-09-20,0.00867527
2018-09-21,0.00871975
2018-09-22,0.00876472
2018-09-23,0.00881032
2018-09-24,0.00885655
2018-09-25,0.00890327
2018-09-26,0.00895055
2018-09-27,0.00899832
2018-09-28,0.00904665
2018-09-29,0.00909540
2018-09-30,0.00914471
2018-10-01,0.00919443
2018-10-02,0.00924465
2018-10-03,0.00929529
2018-10-04,0.00934634
2018-10-05,0.00939782
2018-10-06,0.00944972
2018-10-07,0.00950196
2018-10-08,0.00955456
2018-10-09,0.00960750
2018-10-10,0.00966080
2018-10-11,0.00971437
2018-10-12,0.00976830
2018-10-13,0.00982250
2018-10-14,0.00987691
2018-10-15,0.00993161
2018-10-16,0.00998658
2018-10-17,0.01004169
2018-10-18,0.01009709
2018-10-19,0.01015262
2018-10-20,0.01020836
2018-10-21,0.01026417
2018-10-22,0.01032019
2018-10-23,0.01037629
2018-10-24,0.01043252
2018-10-25,0.01048882
2018-10-26,0.01054519
2018-10-27,0.01060164
2018-10-28,0.01065815
2018-10-29,0.01071459
2018-10-30,0.01077110
2018-10-31,0.01082754
2018-11-01,0.01088398
2018-11-02,0.01094043
2018-11-03,0.01099673
2018-11-04,0.01105303
2018-11-05,0.01110912
2018-11-06,0.01116521
2018-11-07,0.01122110
2018-11-08,0.01127684
2018-11-09,0.01133244
2018-11-10,0.01138790
2018-11-11,0.01144309
2018-11-12,0.01149813
2018-11-13,0.01155289
2018-11-14,0.01160745
2018-11-15,0.01166172
2018-11-16,0.01171572
2018-11-17,0.01176936
2018-11-18,0.01182279
2018-11-19,0.01187588
2018-11-20,0.01192854
2018-11-21,0.01198093
2018-11-22,0.01203297
2018-11-23,0.01208451
2018-11-24,0.01213571
2018-11-25,0.01218655
2018-11-26,0.01223684
2018-11-27,0.01228678
2018-11-28,0.01233623
2018-11-29,0.01238519
2018-11-30,0.01243365
2018-12-01,0.01248163
2018-12-02,0.01252905
2018-12-03,0.01257598
2018-12-04,0.01262228
2018-12-05,0.01266809
2018-12-06,0.01271335
2018-12-07,0.01275797
2018-12-08,0.01280196
2018-12-09,0.01284539
2018-12-10,0.01288820
2018-12-11,0.01293030
2018-12-12,0.01297178
2018-12-13,0.01301262
2018-12-14,0.01305277
2018-12-15,0.01309221
2018-12-16,0.01313096
2018-12-17,0.01316901
2018-12-18,0.01320636
2018-12-19,0.01324293
2018-12-20,0.01327874
2018-12-21,0.01331378
2018-12-22,0.01334812
2018-12-23,0.01338163
2018-12-24,0.01341436
2018-12-25,0.01344632
2018-12-26,0.01347744
2018-12-27,0.01350780
2018-12-28,0.01353731
2018-12-29,0.01356592
2018-12-30,0.01359376
2018-12-31,0.01362075
2019-01-01,0.01364684
2019-01-02,0.01367209
2019-01-03,0.01369650
2019-01-04,0.01372000
2019-01-05,0.01374259
2019-01-06,0.01376427
2019-01-07,0.01378511
2019-01-08,0.01380498
2019-01-09,0.01382400
2019-01-10,0.01384204
2019-01-11,0.01385918
2019-01-12,0.01387541
2019-01-13,0.01389072
2019-01-14,0.01390506
2019-01-15,0.01391842
2019-01-16,0.01393087
2019-01-17,0.01394241
2019-01-18,0.01395297
2019-01-19,0.01396255
2019-01-20,0.01397115
2019-01-21,0.01397885
2019-01-22,0.01398556
2019-01-23,0.01399130
2019-01-24,0.01399605
2019-01-25,0.01399990
2019-01-26,0.01400270
2019-01-27,0.01400458
2019-01-28,0.01400542
2019-01-29,0.01400535
2019-01-30,0.01400431
2019-01-31,0.01400228
2019-02-01,0.01399927
2019-02-02,0.01399528
2019-02-03,0.01399039
2019-02-04,0.01398444
2019-02-05,0.01397759
2019-02-06,0.01396975
2019-02-07,0.01396094
2019-02-08,0.01395122
2019-02-09,0.01394045
2019-02-10,0.01392884
2019-02-11,0.01391618
2019-02-12,0.01390261
2019-02-13,0.01388813
2019-02-14,0.01387268
2019-02-15,0.01385631
2019-02-16,0.01383904
2019-02-17,0.01382078
2019-02-18,0.01380162
2019-02-19,0.01378155
2019-02-20,0.01376063
2019-02-21,0.01373874
2019-02-22,0.01371601
2019-02-23,0.01369237
2019-02-24,0.01366782
2019-02-25,0.01364243
2019-02-26,0.01361614
2019-02-27,0.01358907
2019-02-28,0.01356109
2019-03-01,0.01353228
2019-03-02,0.01350262
2019-03-03,0.01347220
2019-03-04,0.01344087
2019-03-05,0.01340883
2019-03-06,0.01337596
2019-03-07,0.01334225
2019-03-08,0.01330784
2019-03-09,0.01327266
2019-03-10,0.01323664
2019-03-11,0.01319999
2019-03-12,0.01316250
2019-03-13,0.01312439
2019-03-14,0.01308550
2019-03-15,0.01304591
2019-03-16,0.01300563
2019-03-17,0.01296471
2019-03-18,0.01292310
